trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1496250274;1390155282.sql;1496250274.sql;0;3;0;28;3;0;0;0;0;0;28;0
